Bing7777777,aaranshu2016,foobar,0LA AUTOCONNECT TT3S0,Psan,happylokayogaclasses,MOBIAN,Chandra Row3,0LA AUTOCONNECT Q8YPQ,lotus 4th floor 411,0LA AUTOCONNECT Q252F,Lotus pg 5th Floor,Debasree,RP,0LA AUTOCONNECT DVLVG,MADDY,JioFi2_0EBFBA,Nikhilsai 2nd floor extn,207_1,207_3,Lotus G15,0LA AUTOCONNECT H0GH4,Airtel_Zerotouch,Lotus602,iPhone,Amaravathipg2,Lotus 2nd floor 1,0LA AUTOCONNECT 367HQ,Balki_2AE3,Home-Airtel-2_5G,JP4F 2,Lotus1stfloorg11,manepalli,Lotus2ndfloor211,DIxG-Q1A4Njc2X0kwMg,0LA AUTOCONNECT 6NDRN,EverGreen,Karthikbangalore,Crack_Nozzle,Lotus second floor 202,Lotus6thfloor611,Lotus6thfloor615,Lotus4thfloor1,DIRECT-LRLABR3IUPGTmsGH,Ankur,vipin,D-Link_DIR-615,Deepak,Home-Airtel-2,Lalitha,MGMNT,Lotus pg basement,Home-Airtel,virus,Amaravathi pg4,AndroidAP,susheelaa,Dekhle_Hobe_khorcha_Aache!,masha,JP3F 4,Get Lost .. Its not yours,207_1_Guest,DHAR,SalehMohamed,Lotus3rdfloor315,sanchit
,,,,,,,-84,,,,-79,,,,,,,-51,-72,,,,,,,,,,-65,,,-76,,,,,,,,,-91,,,,,-83,,-71,,,,-66,-86,,,,,,,,-51,,-54,,-88
,,,,,,,-85,,,,-78,,,,,,,-51,-68,,,,,,,,,,-65,,,-76,,,,,,,,,-91,,,,,-83,,-69,,,,-66,-83,,,,,,,,-51,,-54,,-87
,,,,,,,-85,,,,-78,,,,,,,-51,-68,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-83,,-69,,,,-66,-86,,,,,,,,-51,,-54,,-87
,,,,,,,-84,,,,-78,,,,,,,-57,-68,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-83,,-70,,,,-66,-85,,,,,,,,-51,,-56,,-87
,,,,,,,-85,,,,-82,,,,,,,-52,-68,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-83,,-70,,,,-66,-85,,,,,,,,-51,,-56,,-87
,,,,,,,-84,,,,-82,,,,,,,-51,-72,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-83,,-70,,,,-67,-87,,,,,,,,-51,,-56,,-86
,,,,,,,-84,,,,,,,,,,,-51,-72,,,,-89,,,,,,-65,,,-76,,,,,,,,,,,,,,-83,,-69,,,,-67,-87,,,,,,,,-51,,-54,,-86
,,,,,,,,,,,,,,,,,,-51,-75,,,,-89,,,,,,-65,,,-76,,,,,,,,,,,,,,-86,,-69,,,,-67,-88,,,,,,,,-51,,-54,,-87
,,,,,,,-84,,,,-83,,,,,,,-50,-75,,,,,,,,,,-66,,,-76,,,,,,,,,,,,,,-84,,-69,,,,-67,-86,,,,,,,,-51,,-54,,-87
,,,,,,,-84,,,,-83,,,,,,,-50,-67,,,,,,,,,,-66,,,-75,,,,,,,,,,,,,,-84,,-69,,,,-67,-88,,,,,,,,-51,,-55,,-87
,,,,,,,-86,,,,,,,,,,,-50,-75,,,,,,,,,,-66,,,-75,,,,,,,,,,,,,,-84,,-69,,,,-67,-84,,,,,,,,-51,,-55,,-87
,,,,,,,-84,,,,,,,,,,,-51,-75,,,,-89,,,,,,-66,,,-75,,,,,,,,,,,,,,-84,,-68,,,,-67,-83,,,,,,,,-51,,-55,,-87
,,,,,,,-84,,-92,,,,,,,,,-51,-75,,,,-89,,,,,,-65,,,-75,,,,,,,,,,,,,,-84,,-68,,,,-67,-83,,,,,,,,-51,,-55,,-87
,,,,,,,-84,,-92,,,,,,,,,-51,-71,,,,-89,,,,,,-65,,,-76,,,,,,,,,,,,,,-84,,-70,,,,-67,-86,,,,,,,,-50,,-55,,-87
,,,,,,,-84,,,,,,,,,,,-51,-69,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-86,,-71,,,,-67,-87,,,,,,,,-50,,-54,,
,,,,,,,-83,,,,,,,,,,,-51,-69,,,,,,,,,,-65,,,-76,,,,,,,,,,,,,,-86,,-69,,,,-67,-87,,,,,,,,-51,,-54,,
,,,,,,,-83,,,,,,,,,,,-56,-74,,,,,,,,,,-72,,,-81,,,,,,,,,,,,,,-86,,-67,,,,-72,-87,,,,,,,,-55,,-64,,
,,,,,,,,,,,,,,,,,,-69,-74,,,,,,,,,,-65,,,-78,,,,,,,,,,-83,,,,,,-73,,,,-72,,,,,,,,,-68,,-62,,
,,,,,,,,,,,,,,,,,,-72,-73,,,,,,,,,,-64,,,-78,,,,,,,,,,-84,,,,-83,,-72,,,,-74,,,,,,,,,-71,,-65,,
,,,,,,,,,,,-70,,,,,,,-72,-71,,,,,,,,,,-64,,,-78,,,,,,,,,,-84,,,,-83,,-72,,,,-74,,,,,,,,,-73,,-65,,
,,,,,,,,,,,-70,,,,,,,-72,-72,,,,,,,,,,-64,,,,,,,,,,,,,-83,,,,-82,,-71,,,-88,-73,,,-92,,,,,,-73,,-63,,-90
,,,,,,,,,,,-72,,,,,,,-70,-72,,,,,,,,,,-64,,,-78,,,,,,,,,,-83,,,,-86,,-72,,,-88,-73,,,-92,,,,,,-69,,-63,,-89
,,,,,,,,,,,-72,,,,,,,-72,-66,,,,,,,,,,-64,,,-77,,,,,,,,,,-83,,,,-83,,-71,,,-88,-73,,,-92,,,,,,-71,,-63,,-89
,,,,,,,,,,,-70,,,,,,,-73,-66,,,,,,,,,,-65,,,-77,,,,,,,,,,-83,,,,-84,,-70,,,-88,-73,,,-93,,,,,,-75,,-63,,
,,,,,,,,,,,-70,,,,,,,-63,-73,,,,,,,,,,-71,,,-77,,,,,,,,,-90,-86,,,,-81,,-67,,,-88,-73,,,-93,,,,,-78,-63,,-63,,
,,,,,,,,,,,,,,,,,,-62,-73,,,,,,,,,,-68,,,-77,,,,,,,,,-90,-86,,,,-81,,-70,,,-88,-82,-93,,-82,,,,,-78,-63,,-66,,
,,,,,,,,,-91,,,-89,,,,,,-66,,,,,,,,,,,-73,,,,,,,,,,,,,,,,,-89,,-74,,,-92,-72,-93,,-86,,,,,,-66,,-63,,
,,,,,,,,,-91,,,-89,,,,,,-62,,,,,,,,,,,-72,,,,,,,,,,,,,,,,,-90,,-73,,,-92,-72,-90,,-88,,,,,,-62,,-62,,
,,,,,,,,,,,,,,,,,,-60,-71,,,,,,,,,,-68,,,,,,,,,,,,,,,,,-88,,-70,,,,-72,-90,,-88,,,,,,-61,,-58,,
,,,,,,,,,,,,,,,,,,-61,-71,,,,,,,,,,-63,,,,,,,,,,,,,,,,,-88,,-68,,,,-75,,,-88,,,,,,-64,,-66,,
,,,,,,,,,,,,-88,,,,,,-64,-76,,,,,,,,,,-59,,,,,,,,,,,,,-93,,,,-80,,-67,,,-89,-69,,,,,,,,,-64,,-67,,
,,,,,,,,,,,,-88,,,,,,-63,-69,,,,,,,,,,-59,,,-73,,,,,,,,,,-93,,,,-80,,-67,,,-88,-66,-88,,,,,,,,-62,,-65,,
,,,,,,,,,,,,,,,,,,-63,-75,,,,,,,,,,-59,,,-73,,,,,,,,,,-91,,,,-81,,-67,,,-88,-66,-90,,,,,,,,-62,,-65,,-91
,,,,,,,,,,,,-88,,,,,,-62,-78,,,,,,,,,,-59,,,-73,,,,,,,,,,-91,,,,-73,,-62,,,-88,-65,-90,,,,,,,,-62,,-65,,-91
,,,,,,,-88,,,,,-88,,,,,,-62,-71,,,,,,,,,,-59,,,,,,,,,,,,,,,,,-79,,-60,,,-88,-65,-92,,,,,,,,-62,,-67,,
,,,,,,,-88,,,,,,,,,,,-66,-78,,,,,,,,,,-59,,,,,,,,,,,,,,,,,-81,,-66,,,-88,-64,-92,,,,,,,,-66,,-65,,
,,,,,,,-88,,,,,,,,,,,-65,-70,,,,,,,,,,-59,,,-74,,,,,,,,,,,,,,-73,,-67,,,-88,-66,-90,,,,,,,,-64,,-65,,
,,,,,,,-88,,,,,,,,,,,-63,-70,,,,,,,,,,-58,,,-74,,,,,,,,,,,,,,-78,,-67,,,-87,-66,-90,,,,,,,,-63,,-69,,
,,,,,,,-89,,,,,,,,,,,-63,-73,,,,,,,,,,-58,,,-73,,,,,,,,,,-92,,,,-83,,-63,,,-87,-66,,,,,,,,,-63,,-66,,
,,,,,,,-89,,,,,,,,,,,-62,-69,,,,,,,,,,-59,,,-73,,,,,,,,,,-92,,,,-75,,-63,,,-87,-66,,,,,,,,,-62,,-66,,
,,,,,,,,,,,,,,,,,,-62,-68,,,,,,,,,,-63,,,,,,,,,,,,,-93,,,,-78,,-61,,,-87,-65,-93,,,,,,,,-63,,-66,,
-75,,,,,,,-88,,,,,,,,,,,-58,-68,,,,,,,,,,-68,,,-73,,,,,,,,,,-89,,,,-77,-84,-58,,,-82,-65,-93,,,,,,,,-57,,-66,,
-75,,,,,,,-88,,,,,,,,,,,-59,-70,,,,-87,,,,,,-72,,,-73,,,,,,,,,,-88,,,,-83,-82,-58,,,-82,-65,,,,,,,,,-57,,-58,,-87
,,,,,,,-86,,,,,,,,,,,-57,-63,,,,-87,,,,,,-71,,,-73,,,,,,-83,,,,-88,,,,-77,-83,-60,,,-82,-66,-86,,,,,,,,-56,,-65,,-87
,,,,,,,-85,,,,,,,,,,,-57,-63,,,,,,,,,,-70,,,-73,,,,,,-83,,,,-89,,,,-82,-83,-60,,,-82,-66,-86,,,,,,,,-56,,-66,,-87
,,,,,,,-85,,,,,,,,,,,-56,-63,,,,,,,,,,-70,,,,,,,,,,,,,-89,,,,-77,-84,-60,,,-82,-66,-86,,,,,,,,-55,,-66,,-87
,,,,,,,-85,,,,,,,,,,,-56,-62,,,,,,,,,,-70,,,-73,,,,,,-83,,,,-89,,,,-83,-85,-62,,,-83,-66,-85,,,,,,,,-55,,-66,,
,,,,,,,-90,,,,,-92,,,,,,-56,-62,,,,-87,,,,,,-70,,,-72,,,,,,-83,,,,-90,,,,-77,-85,-62,,,-83,-65,-86,,,,,,,,-55,,-65,,-87
,,,,,,,-86,,,,,-92,,,,,,-56,-63,,,,-89,,,,,-92,-70,,,-73,,,,,,,,,,-90,,,,-76,,-63,,,-82,-65,-86,,,,,,,,-56,,-65,,-88
,,,,,,,-86,,,,,,,,,,,-56,-60,,,,-89,,,,,-92,-70,,,-73,,,,,,,,,,-90,,,,-76,,-63,,,-81,-65,-84,,,,,,,,-56,,-65,,-88
,,,,,,,,,,,,,,,,,,-56,-66,,,,-91,,,,,,-70,,,-73,,,,,,,,,,,,,,-76,,-64,,,-81,-66,-84,,,,,,,,-54,,-65,,
,,,,,,,-89,,,,,,,,,,,-56,-69,,,,-91,,,,,,-70,,,-72,,,,,,-84,,,,-88,,,,-76,,-61,,,-83,-66,-85,,,,,,,,-56,,-65,,
,,,,,,,-87,,,,,,,,,,,-56,-64,,,,,,,,,,-70,,,-72,,,,,,-84,,,,-88,,,,-85,,-63,,,-82,-66,-84,,,,,,,,-57,,-65,,
,,,,,,,-87,,,,,,,,,,,-56,-62,,,,,,,,,,-72,,,-74,,,,,,,,,,-88,,,,-85,,-64,,,-82,-66,-85,,,,,,,,-57,,-65,,
,,,,,,,-87,,,,,,,,,,,-56,-62,,,,,,,,,,-72,,,-74,,,,,,,,,,-87,,,,-79,,-60,,,-82,-65,-84,,,,,,,,-56,,-63,,
,,,,,,,-87,,,,-72,-86,,,,,,-51,-66,,,,,,,,,,-69,,,,,,,,,,,,,-87,,,,-78,,-72,,,-82,-75,-84,,,,,,,,-52,,-64,,
,,,,,,,,,,,-72,-89,,,,,,-52,-74,,,,,,,,,,-61,,,-75,,,,,,,,,,,,,,-78,,-72,,,,-72,-91,,,,,,,,-53,,-68,,-88
,,,,,,,,,,,,-89,,,,,,-52,-69,,,,,,,,,,-59,,,-76,,,,-91,,,,,,,,,,-92,,-69,,,,-72,-91,,,,,,,,-52,,-68,,-87
,,,,,,,-91,,,,,,,,,,,-54,-74,,,,,,,,,,-55,,,-76,,,,-89,,,,,,,,,,-87,,-67,,,-90,-69,,,,,,,,,-53,,-68,,-87
,,,,,,,-83,,,,,-90,,,,,,-64,-70,,,,,,,,,-87,-60,,,-77,,,,-89,,,,,,,,,,-80,-80,-70,,,-90,-65,,,,,-79,,,,-63,,-67,,-81
,,,,,,,-81,,,,,-90,,,,,,-71,-70,,,,,,,,,-87,-58,,,-76,,,,,,-85,,,,,,,,-80,-80,-63,,,-92,-66,-85,,,,-79,,-90,,-71,,-66,,-78
,,,,,,,-81,,,,,-85,,,,,,-61,-68,,,,,,,,,-86,-62,,,-77,,,,,,-85,,,,,,,,-81,-82,-60,,,-92,-67,-87,,,,,,-90,-79,-61,,-62,,-79
,,-91,,,,,,,,,,-85,,,,,,-64,-66,,,,,,,,,-86,-58,,,-79,,,,,,,,,,,,,,-80,-81,-63,,,,-66,-87,,,,,,,-79,-63,,-61,,-82
,,-91,,,,,-86,,,,,,,,,,,-64,-78,,,,,,,-89,,,-71,,,-82,,,,,,-81,,,,-91,,,,-82,-81,-65,,,,-67,,,,,,,,,-63,,-65,,-86
,,,,,,,-86,,,,,,,,,,,-61,-67,,,,,,,-89,,,-72,,,-77,,,,,,-88,,,,-92,,,,-83,,-71,,,,-73,,,,,,,,,-60,,-72,,-86
,,,,,,,-86,,,,,,,,,,,-57,-77,,,,,,,-89,,,-64,,,-80,,,,,,-88,,,,-92,,,,-90,,-74,,,,-78,-89,,,,,,,,-56,,-72,,
,,,,,,,-86,,,,,-85,,,,,,-54,-77,,,,,,,,,,-56,,,-75,,,,,,,,,,,,,,-85,,-70,,,,-69,-86,,,,,,,,-55,-91,-73,,
,,,,,-95,,,,,,,-85,,,,,,-58,-73,,,,,,,,,,-66,,,-72,,,,,,,,,,,,,,-87,,-72,,,,-78,-85,,,,,,,,-56,-91,-60,,
,,,,,-90,,-83,,,,,,,,,,,-55,-85,,,,,,,,,,-69,,,-72,,,,,,,,,,,,,,-80,,-74,,,,-74,-81,,,,,,,,-54,,-70,,
,,,,,-90,,-83,,,,,,,,,,,-57,-77,,,,,,,,,,-66,,,-76,,,,,,,,,,,,,,-74,,-71,,,,-68,-85,,,,,,,,-56,-93,-68,,-89
,,,,,,,,,,,,-79,,,,,,-50,-71,,,,,,,,,,-66,,,-72,,,,,,,,,,,,,,-79,,-73,,,,-65,-81,,,,,,,,-50,-93,-74,,-89
,,,,,,,,-88,,,,-79,,,,,,-50,-64,,,,,,,,,,-73,,,-72,,,,-86,,,,,,-90,,,,-75,-85,-67,,,,-68,-85,,,,,,,,-50,,-70,,-87
,,,,,,,,-88,,,,-86,,,,,,-54,-68,,,,-93,,,,,,-67,,,-76,,,,-86,,,-94,,,-90,,,,-79,-85,-67,,,-80,-70,-85,,,,,,,,-53,,-65,,-83
,,,,,,,-86,-84,,,,-86,,,,,,-54,-72,,,,-93,,,,,,-62,,,-73,,,,-86,,,-94,,,,,,,-83,,-70,,,-80,-69,-82,,,,,,,,-54,,-63,,-86
,,,,,,,-86,-88,,,,-86,,,,,,-58,-69,,,,,,,,,,-56,,,-73,,,,,,-81,,,,-93,,,,-79,,-68,,,,-71,-84,,,,,,,,-58,,-55,,-84
,,,,,,,-89,-88,,,,-85,,,,,,-57,-69,,,,,,,,,,-59,,,-73,,,,,,-81,,,,-93,,,,-81,,-66,,,-81,-68,-84,,,,,,,,-56,,-55,,-84
,,,,,,,-89,,,,,-79,,,,,,-53,-66,,,,,,,,,,-59,,,-77,,,,-83,,,,,,,,,,-77,,-67,,,-86,-75,-86,,,,,,,,-52,,-61,,
,,,,,,,,,,,-73,-79,,,,,,-65,-66,,,,,,,,,-93,-59,,,-75,,,,-83,,,,,,-86,,,,-74,,-67,,,-86,-71,-86,,,,,,,,-65,,-58,,-81
,,,,,,,,,,,-73,-80,,,,,,-57,-70,,,,,,,,,-93,-63,,,-76,,,,,,,,,,-86,,,,-82,-82,-63,,,,-68,,,,,,,-89,,-57,,-65,,-84
,,,,,,,-86,,,,,-88,,,,,,-61,-67,,,,,,,,,,-71,,,-77,,,,-88,,,,,,,,,,-86,-82,-74,,,,-69,,,,,,,-89,,-61,,-69,,-84
,,,,,,,-84,,,,,-88,,,,,,-61,-76,,,,,,,,,,-63,,,-78,,,,-88,,,,,-91,,,,,-84,,-67,,,-92,-81,,,,,,,,,-61,,-69,,-90
,,,,,,,-84,,,,,,,,,,,-51,-72,,,,,,,,,,-61,,,-74,,,,,,-81,,,-91,,,,,-78,,-66,,,-92,-70,,,,,,,,,-50,,-53,,-90
,,,,,,,,,,,,,,,,,,-55,-64,,,,,,,,,,-65,,,-78,,,,,,-81,,,,,,,,-86,-86,-67,,,-90,-68,-92,,,,,,,,-54,,-60,,
,,,,,,,,,,,,,,,,,,-63,-64,,,,,,,,,,-67,,,-77,,,,,,,,,,,,,,-83,-86,-68,,,-90,-68,-92,,,,,,,,-63,,-61,,
,,,,,,,,,,,,,,,,,,-58,-77,,,,,,,,,,-67,,,-77,,,,,,,,,,,,,,-79,,-68,,,-89,-73,,,,,,,,,-59,,-61,,
,,,,,,,-85,,,,,,,,,,,-58,-73,,,,,,,,,,-63,,,-69,,,,,,,,,,,,,,-78,,-63,,,-89,-75,-88,,,,,,,,-58,,-70,,-89
,,,,,,,-85,,,,,,,,,,,-58,-66,,,,,,,,,,-66,,,-77,,,,,,-80,,,,,,,,-85,-85,-69,,,-83,-72,-86,,,,,,,,-58,,-61,,-85
,,,,,,,,,,,,,,,,,,-56,-68,,,,,,,,,,-63,,,-77,,,,,,-80,,,,,,,,-86,-83,-72,,,-83,-72,-88,,,,,,,,-55,,-53,,-84
,,,,,,,,,,,,,,,,,,-56,-69,,,,,,,,,,-63,,,,,,,,,-80,,,,,,,,-86,-84,-70,,,-83,-72,-85,,,,,,,,-55,,-52,,-82
,,,,,,,,,,,,,,,,,,-56,-67,,,,,,,,,,-63,,,-76,,,,,,-80,,,,-89,,,,-80,-84,-70,,,-81,-72,-86,,,,,,,,-55,,-52,,-82
,,,,,,,,,,,,,,,,,,-56,-68,,,,-85,,,,,,-63,,,-75,,,,,,,,,,-89,,,,-82,,-70,,,-81,-72,-84,,,,,,,,-57,,-52,,-82
,,,,,,,,,,,,,,,,,,-56,-67,,,,-85,,,-92,,,-63,,,-75,,,,,,,,,,,,,,-85,,-70,,,-81,-72,-83,,,,,,,,-55,,-51,,-83
,,,,,,,-89,,,,,,,,,,,-57,-67,,,,,,,-92,,,-73,,,-75,,,,,,,,,,,,,,-85,-83,-69,,,-81,-72,-86,,,,,,,,-57,,-53,,-83
,,,,,,,-89,,,,,,,,,,,-59,-65,,,,,,,,,,-65,,,-75,,,,,,,,,,,,,,-81,-83,-69,,,-81,-73,-86,,,,,,,,-59,,-56,,-83
,,,,,,,-84,,,,,,,,,,,-58,-66,,,,,,,,,,-62,,,-77,,,,,,,,,,,,,,-85,,-69,,,,-73,,,,,,,,,-59,,-53,,
,,,,,,,-84,,,,,,,,,,,-58,-66,,,,,,,,,,-62,,,-77,,,,,,,,,,,,,,-85,,-72,,,,-73,-84,,,,,,,,-59,,-52,,
,,,,,,,,,,,,,,,,,,-58,-64,,,,-84,,,,,,-62,,,-77,,,,,,,,,,,,,,,,-72,,,,-73,-84,,,,,,,,-57,,-52,,
,,,,,,,,,,,,,,,,,,-58,-70,,,,-84,,,,,,-62,,,-78,,,,,,,,,,,,,,-81,,-72,,,,-73,,,,,,,,,-57,,-52,,
,,,,,,,-82,,,,,,,,,,,-58,-70,,,,-84,,,,,,-62,,,-78,,,,,,,,,,,,,,-81,,-69,,,,-73,,,,,,,,-80,-57,,-52,,
,,,,,,,-82,,,,,,,,,,,-58,-66,,,,,,,,,,-63,,,,,,,,,,,,,,,,,-82,,-73,,,,-73,-84,,,,,,,-80,-57,,-55,,
,,,,,,,-89,,,,,-87,,,,,,-58,-69,,,,,,,,,,-70,,,,,,,,,,,,,,,,,-78,,-69,,,-86,-73,-84,,,,,,,,-57,,-57,,
,,,,,,,-89,,,,,-87,,,,,,-60,-73,,,,,,,,,,-73,,,-75,,,,,,,,,,,,,,-77,,-71,,,-86,-70,,,,,,,,,-58,,-64,,-94
,,,,,,,,,,,,,,,,,,-60,-69,,,,,,,,,,-69,,,-80,,,,,,,,,,,,,,-76,,-71,,,-92,-71,-92,,,,,,,,-58,,-64,,-94
,,,,,,,,,,,-79,-80,,,,,,-55,-67,,,,,,,,,,-69,,,-80,,,,,,,,,,,,,,-85,,-65,,,-92,-69,-92,,,,,,,,-56,,-64,,-89
,,,,,,,-89,,,,-76,-80,,,,,,-57,-67,,,,,,,,,,-66,,,-76,,,,-87,,,,,,,,,,-81,,-63,,,,-75,,,,,,,,,-55,,-76,,-89
,,,,,,,-89,,,,-76,,,,,,,-56,,,,,,,,,,,-66,,,-76,,,,-87,,,,,,,,,,-81,,-63,,,-92,-68,,,,,,,,,-56,,-72,,
,,,,,,,,,,,,-86,,,,,,-58,-69,,,,,,,,,,-66,,,-75,,,,,,,,,,,,,,-82,,-62,,,-92,-67,-90,,,,,,,,-57,,-70,,
,-90,,,,,,,,,,,-87,,,,,,-57,-69,,,,,,,,,,-76,,,-75,,,,,,,,,,,,,,-88,,-63,,,,-67,-90,,,,,,,,-57,,-69,,-89
,-90,,,,,,,,,,,-87,,,,,,-59,-69,,,,,,,,,,-76,,,-76,,,,,,,,,,,,,,-92,,-60,,,,-67,,,,,,,,-79,-58,,-69,,-88
,-90,,,,,,,,,,,-87,,,,,,-58,-69,,,,,,,-90,,,-75,,,-77,,,,,,,,,,,,,,-86,,-63,,,,-67,,,,,,,,-79,-57,,-68,,-88
,,,,,,,,,,,,,,,,,,-58,,,,,,,,-90,,,-75,,,-75,,,,,,,,,,,,,,-84,,-63,,,,-67,,,,,,,,,-57,,-68,,-88
,-90,,,,,,-93,,,,,,,,,,,-58,-73,,,,,,,,,,-76,,,-75,,,,,,,,,,,,,,-84,,-64,,,,-67,-90,,,,,,,,-57,,-67,,-88
,-89,,,,,,-93,,,,,-92,,,,,,-57,-73,,,,,,,-94,,,-75,,,-75,,,,,,,,,,,,,,,-84,-64,,,,-67,-90,,,,,,,,-57,,-67,,-88
,-89,,,,,,,,,,,-91,,,,,,-57,-72,,,,,,,-94,,,-75,,,-75,,,,,,,,,,,,,,,-84,-64,,,,-67,,,,,,,,,-57,,-67,,-88
,,,,,,,,,,,,-91,,,,,,-62,-72,,,,,,,,,,-75,,,-75,,,,,,,,,,,,,,-92,-86,-63,,,,-67,,,,,,,,,-62,,-67,,
,,,,,,,,,,,,-91,,,,,,-62,,,,,,,,-94,,,-75,,,-74,,,,,,,-97,,,,,,,-87,-86,-63,,,,-67,-95,,,,,,,,-62,,-67,,
,,,,,,,,,,,,,,,,,,-59,-70,,,,,,,-92,,,-75,,,-74,,,,,,,-97,,,,,,,-89,,-63,,,,-67,-95,,,,,,,,-59,,-67,,-88
,,,,,,,,,,,,,,,,,,-61,-70,,,,,,,-92,,,-75,,,-76,,,,,,,,,,,,,,-85,,-59,,,,-67,-91,,,,,,,,-61,,-73,,-88
,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,-77,,,-76,,,,,,,,,,,,,,-83,,-61,,,-94,-67,-91,,,,,,,,-58,,-69,,-88
,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,-78,,,-73,,,,,,,,,,,,,,-83,,-64,,,-94,-67,,,,,,,,,-57,,-68,,-86
,,,,,,,,,,,,,,,,,,-58,-69,,,,,,,-92,,,-78,,,-73,,,,,,,,,,,,,,-92,,-64,,,,-67,-96,,,,,,,,-57,,-69,,-86
,,,,,,,,,,,,,,,,,,-58,-77,,,,,,,-92,,,-75,,,-74,,,,,,,,,,,,,,-85,-85,-64,,,,-67,-96,,,,,,,,-56,,-68,,-86
,-87,,,,,,,,,,,-90,,,,,,-57,-77,,,,,,,-90,,,-75,,,-74,,,,,,,,,,,,,,-85,-85,-63,,,,-67,,,,,,,,,-56,,-66,,-87
,-87,,,,,,,,,,,-90,,,,,,-58,-67,,,,,,,-90,,,-76,,,-77,,,,,,,,,,,,,,-84,-86,-62,,,,-67,,,,,,,,,-56,,-67,,-87
,,,,,,,,,,,,-90,,,,,,-56,-71,,,,,,,,,,-74,,,-74,,,,,,,,,,,,,,-84,-86,-59,,,,-67,,,,,,,,,-55,,-67,,-87
,,,,,,,,,,,,-90,,,,,,-57,-71,,,,,-87,,,,,-74,,,-74,,,,,,,,,,,,,,-83,-87,-59,,,,-67,,,,,,,,-89,-55,,-67,,-89
,,,,,,,,,,,,-90,,,,,,-58,-71,,,,,-92,,,,,-74,,,-74,,,,,,,,,,,,,,-83,-87,-62,,,,-67,-91,,,,,,,-89,-57,,-67,,-89
,-89,,,,,,,,,,,-89,,,,,,-58,-71,,,,,-92,,,,,-74,,,-74,,,,,,,,,,,,,,-90,-83,-62,,,,-67,-91,,,,,,,,-57,,-67,,-87
,-89,,,,,,,,,,,-89,,,,,,-58,-71,,,,,-92,,,,,-75,,,-74,,,,,,,,,,,,,,-90,-83,-63,,,,-67,-92,,,,,,,,-57,,-68,,-87
,-89,,,,,,,,,,,-88,,,,,,-58,-68,,,,,,,,,,-72,,,-73,,,,,,,,,,,,,,-84,-83,-63,,,,-67,-92,,,,,,,-79,-57,,-67,,-87
,,,,,,,,,,,,-90,,,,,,-58,-67,,,,,,,,,,-72,,,-73,,,,,,,,,,,,,,-88,-87,-62,,,,-67,-92,,,,,,,-79,-57,,-68,,
,,,,,,,-89,,,,-79,-87,,,,,,-55,-75,,,,,,,,,,-64,,,-79,,,,,,-90,,,,,,,,-79,-87,-70,,,,-71,-86,,,,,,,,-56,,-63,,
,,,,,,,-89,,,,-79,-84,,,,,,-58,-63,,,,,,,,,,-66,,,-76,,,,,,-90,,,,,,,,-85,,-72,,,-90,-74,-89,,,,,,,,-56,,-68,,-89
,,,,,,,,,,,,-85,,,,,,-58,-65,,,,,,,,,,-63,,,-76,,,,,,,,,,,,,,-88,,-72,,,-90,-70,-89,,,,,,,,-58,,-66,,-89
,,,,,,,,,,,-82,-85,,,,,,-57,-59,,,,,,,,,,-68,,,-76,,,,,,,,,,,,,,-88,,-75,,,,-70,-88,,,,,,,,-58,,-66,,
,,,,,,,-92,,,,-82,,,,,,,-54,-64,,,,,,,,,,-68,,,,,,,,,,,,,,,,,-81,,-70,,,,-72,-88,,,,,,,,-55,,-66,,
,,,,,,,-88,,,,,,,,,,,-64,-64,,,,-88,,,,,,-57,,,-83,,,,,,,,,,,,,,-79,,-59,,,-86,-72,,,,,,,,,-62,,-67,,
,,,,,,,-84,,,,,-92,,,,,,-60,-66,,,,-88,,,,,,-69,,,-79,,,,,,,,,,,,-93,,-87,,-65,,,-86,-70,-85,,,,,,,,-59,,-62,,-88
,,,,,,,-84,,,,,-89,,,,,,-65,-69,,,,,,,,,,-69,,,-79,,,,,,,,,,,,-93,,-79,,-69,,,,-71,-86,,,,,,,,-63,,-65,,-89
,,,,,,,,,,,,-89,,,,,,-62,-64,,,,,,,,,,-72,,,-75,,,,,,,,,,,,,,-83,,-68,,,-95,-73,-86,,,,,,,,-63,,-74,,-89
,,,,,,,,,,,,,,,,,,-82,-68,,,,,,,,,,-71,,,-79,,,,,,,,,,,,-94,,-90,-85,-65,,,-95,-69,-92,,,,,,,,-79,,-74,,-91
,,,,,,,,,,,,,,,,,,-72,-79,,,,,,,,,,-76,,,-81,,,,,,,,,,,,-94,,-87,-82,-65,,,,-68,-94,,,,,,,,-72,,,,-86
,,,,,,,,,,,,-93,,,,,,-69,-80,,,,,,,,,,-72,,,-81,,,,,,,,,,,,,,-88,-82,-64,,,,-68,-94,,,,,,-92,,-73,,-73,,-86
