Delete ,Home-Airtel-2,Home-Airtel,AndroidAP,Deepak,0LA_DRIVER_HOTSPOT_9880184381,Chandri,Get Lost .. Its not yours,lotus 4th floor 411,Debasree,bulla2,SusheelaaPG4network,Lotus pg basement,aaranshu2016,0LA AUTOCONNECT GS6QC,chandrapg4,virus,lotus 4th floor 401,Home-Airtel-2_5G,207_2,Lotus second floor 202,susheelaa,Ankur,Lotus G15,Lotus1stfloorg11,sekar,Cool,JPC 6TH ,Haveli,Lotus4thfloor1,BUZA-ZGFyc2FuYQ,Lotus 2nd floor 1,D-Link_DIR-615,Bing7777777,foobar,MGMNT,SusheelaaPGNetwork,manepalli,Princess Leia,Lotus2ndfloor211,Moto G (5) Plus 1910,Lotus3rdfloor301,masha,chandrapg2,Nehaswa,Amaravathi pg4,LotusG2,sanchit,The creep next door,207_1_Guest,Dekhle_Hobe_khorcha_Aache!,R@;€$#,Lotus602,207_1,Amaravathi pg3,@nu,Balki_2AE3,207_3,Airtel_Zerotouch,JP3F 4,BZ7r-dmljdmVua2F0MDEy,Lotus pg 5th Floor,ASHOK M,subhu,Lotus3rdfloor315,Moto G (5S) Plus 5179,vivo 1713,0LA AUTOCONNECT VB8YW,Chandra Row3,Lotus6thfloor615,Lotus3rdfloor311,JioFi2_EA0D27,Chandrapg3
,-76,-84,,,,,-80,,,,,,,,,,,-83,-79,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,-80,,,,-80,,,,-72,,,,,,,,,,,,,,,
,-76,-84,,,,,-80,,,,,,,,,,,-83,-79,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,-80,,,,-80,,,,-72,,,,,,,,,,,,,,,
,-76,-84,,,,,-80,,,,,,,,,,,-83,-79,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,-80,,,,-80,,,,-72,,,,,,,,,,,,,,,
,-76,-84,,,,,-80,,,,,,,,,,,-83,-79,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,-80,,,,-80,,,,-72,,,,,,,,,,,,,,,
,-72,-80,,,,,-81,,,,,,,,,,,-82,-80,,,,,,,,,,,,,,-81,,,,-81,,,,,,,,,,,,-84,,,,-79,,,,-68,,,,,,,,,,,,,,,
,-72,-76,,,,,-81,,,,,,,,,,,-82,-80,,,,,,,,,,,,,,-81,,,,,,,,,,,,,,,,-80,,,,-79,,-93,,-69,,,,,,,,,,,,,,,
,-74,-78,,,,,,,,,,,,,,,,-83,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,-77,,-93,,-66,,,,,,,,,,,,,,,
,-73,-78,,,,,,,,,,,,,,,,-83,-81,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,-75,,,,-77,,,,-66,,,,,,,,,,,,,,,
,-73,-78,,,,,,,,,,,,,,,,-83,-81,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,-75,,,,-76,,,,-71,,,,,,,,,,,,,,,
,-76,-77,,,,,,,,,,,,,,,,-82,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,,,,-74,,,,-67,,,,,,,,,,,,,-94,,
,-74,-77,,,,,-80,,,,,,,,,,,-82,-80,,,,,,,,,,,,,,,,,,,,,-80,,,,,,,,,-77,,,,-76,,,,-64,-90,,,,,,,,,,-94,,-94,,
,-74,-77,,,,,-80,,,,,,,,,,,-82,-80,,,,,,,,,,,,,,-79,,,,,,,-80,,,,,,,,,-78,,,,-77,,,,-64,-90,,,,,,,,,,-94,,,,
,-76,-81,,,,,,,,,,,,,,,,-82,-79,,,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-85,,,,-77,,,,-65,,,,,,,,,,,,,,,
,-75,-80,,,,,,,,,,,,,,,,-84,-80,,,,,,,,,,-94,,-91,,-81,,,,,-91,,,,,,,,,,,-77,,,,-75,,,,-72,,,,,,,,,,,,,,,
,-74,-77,,,,,,,,,,,,,,,,-83,-80,,,,,,,,,,-94,,-91,,-81,,,,,-91,,,,,,,,,,,-75,,,,-75,,,,-66,,,,,,,,,,,,,,,
,-76,-78,,,,,,,,,,,,,,,,-84,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,-77,,,,-70,,,,,,,,,,,,,,,
,-75,-79,,,,,,,,,,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,-75,,,,-66,,,,,,,,,,,,,,,
,-75,-76,,,,,,,,,,,,,,,,-84,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,-74,,,,-66,,,,,,,,,,,,,,,
,,-76,,,,,,,,,,,,,,,,-82,-80,,,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,-74,,,,-74,,,,-65,,,,,,,,,,,,,,,
,-77,-77,,,,,,,,,,,,,,,,-82,-79,,,,,,,,,,,,,,-80,,,,,,,-85,,,,,,,,,-78,,,,-79,,,,-69,,,,,,,,,,,,,-91,,
,-77,-79,-86,,,,,,,,,,,,,,,-83,-79,,,,,,,,,,,,,,-83,,,,,,,-85,,,,,,,,,-74,,,,-72,,,,-67,,,,,,,,,,,,,-91,,
,-73,-81,-86,,,,,,,,,,,,,,,-83,-79,,,,,,,,,,,,,,-83,,,,,,,,,,,,,,,,-72,,,,-72,,,,-67,,,,-84,,,,,,,,,,,
,-74,-79,,,,,,,,,,,,,,,,-83,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,-74,,,,-71,,,,-84,,,,,,,,,-93,,
,-75,-79,,,,,,,,,,,,,,,,-84,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,-74,,,,-66,,,,,,,,,,,,,-93,,
,-76,-79,,,,,,,,,,,,,,,,-83,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,-77,,,,-70,,,,,,,,,,,,,,,
,-75,-81,,,,,,,,,,,,,,,,-83,-81,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,-75,,,,-74,,,,-70,,,,,,,,,,,,,,,
,-71,-81,,,,,,,,,,,,,,,,-83,-81,,,,,,,,,,,,,,-82,,,,,,,,,,,,,,,,-77,,,,-77,,,,-66,,,,,,,,,,,,,,,
,-70,-81,,,,,-78,,,,,,,,,,,-84,-81,,,,,,,,,,,,,,-80,,,,,,,,,,,,,,,,-74,,,,-73,,,,-70,,,,,,,,,,,,,,,
,-72,,,,,,-78,,,,,,,,,,,-84,-81,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,-74,,,,-74,,,,-72,,,,,,,,,,,,,,,
,-71,-77,,,,,,,,,,,,,,,,-83,-79,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,-76,,,,-77,,,,-70,,,,,,,,,,,,,,,
,-73,-79,,,,,,,,,,,,,,,,-85,-79,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,-73,,,,-73,,,,-71,,,,,,,,,,,,,,,
,-75,-83,,,,,,,,,,,,,,,,-87,-79,,,,,,,,,,,,-90,,,,,,,,,-83,,,,,,,,,-74,,,,-74,,,,-67,,,,,,,,,,,,,-93,,
,-74,-79,,,,,,,,,,,,,,,,-86,-81,,,,,,,,,,,,-87,,,,,,,,,,,,,,,,,,-73,,,,-72,,,,-68,,,,,,,,,,,,,-93,,
,-74,-79,,,,,,,,,,,,,,,,-85,-84,,,,,,,,,,,,-87,,-78,,,,,,,,,,,,,,,,-75,,,,-75,,,,-71,,,,,,,,,,,,,-93,,
,-76,-68,-80,,,,,,,,,,,,,,,-81,-84,,-87,,,,,,,,,,,,-78,,,,,,,,,,,-92,,,,,-71,,,,-71,,,,-59,,,,,,,,,,,,,-91,,
,-72,-72,-80,,,,,,,,,,-80,,,,,-86,-80,,-87,,,,,,,,,,,,-70,,,,,,,,,,,-92,,,,,-67,,,,-67,,,,-73,-90,,,,,,,,,,,,-91,,
,-68,-70,-93,,,,,,,,,,-80,,,,,-88,-80,,,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-68,,,,-68,,,,-66,-90,,,,,,,,,,,,,,
,-72,-72,-93,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,-79,,,,,,,,,,,,,,,,-74,,,,-73,,,,-63,,,,,,,,,,,-86,,,,
,-72,-73,,,,,,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,-69,,,,-67,,,,-86,,,,,,,-86,,,,
,-69,-69,-88,,,,-84,,,,,-89,,,,,,-90,-83,,,,,,,,,,,,,,-78,,,,,,,,,,,,,,,,-74,,,,-80,,,,-67,,,,-86,,,,,,,-89,,,,
,-69,-69,,,,,-84,,,,,,,,,,,-89,,,-93,,,,,,,,,,,,-78,,,,,-87,,,,,,,,,,,-74,,,,-75,,,,-65,,,,,,,,,,,,,,,
,-69,-69,,,,,,,,,,,,,,,,-88,,,-93,,,,,,,,,,,,,,,,,-89,,,,,,,,,,,-78,,,,-77,,,,-65,,,,,,,,,,,,,,,
,-67,-69,,,,,,,,,,,,,,,,-89,-82,,,,,,,,,,,,,,-69,,,,,-89,,,,,,,,,,,-81,,,,-79,,,,-65,,,,,,,,,,,-85,,,,
,-67,-66,,,,,-83,,,,,,,,,,,-85,-80,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,-69,,,,-69,,,,-62,,,,,,,,,,,-85,,,,
,-69,-67,,,,,-83,,,,,,,,,,,-85,-80,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,-69,,,,-69,,,,-61,,,,,,,,,,,-87,,,,
,-65,-66,-88,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,-69,,,,-69,,,,-61,,,,,,,,,,,-87,,,,
,-65,-69,-88,,,,,,,,,,,,,,,-84,-80,,,,,,,,,,-90,,,,-76,,,,,,,,,,,,,,,,-68,,,,-67,,,,-62,,,,,,,,,,,-85,,,,
,-65,-68,,,,,,,,,,,,,,,,-87,-81,,-93,,,,,,,,-90,,,,-70,,,,,-90,,,,,,,,,,,-67,,,,-67,,,,-65,,,,,,,,,,,-86,,,,
,-67,-69,,,,,,,,,,,,,,,,-87,-81,,-93,,,,,,,,,,,,-73,,,,,-90,,,,,,,,,,,-68,,,,-69,,,,-65,,,,,,,,,,,-86,,,,
,-67,-68,,,,,,,,,,,,,,,,-88,-89,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-70,,,,-70,,,,-60,,,,,,,,,,,-86,,,,
,-67,-68,,,,,,,,,,,,,,,,-87,-89,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,-69,,,,-68,,,,-65,,,,,,,,,,,-85,,,,
,-67,-70,-82,,,,,,,,,,,,,,,-84,-85,,,,,,,,,,-89,,,,-70,,,,,,,,,,,,,,,,-68,,,,-68,,,,-62,,,,,,,,,,,-85,,,,
,-67,-70,-82,,,,,,,,,,,,,,,-84,-85,,,,,,,,,,-88,,,,-69,,,,,,,,,,,,,,,,-68,,,,-68,,,,-66,,,,,,,,,,,,,,,
,-67,-69,,,,,,,,,,,,,,,,-84,,,-94,,,,,,,,-87,,,,-69,,,,,,,,,,,,,,,,-68,,,,-68,,,,-69,,,,,,,,,,,,,,,
,-64,-68,,,,,,,,,,-90,,,,,,-84,,,-94,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,-70,,,,-71,,,,-63,,,,,,,,,,,,,,,
,-66,-68,,,,,,,,,,-90,,,,,,-85,,,,,,,,,,,-90,,,,-72,,,,,,,,,,,,,,,,-70,,,,-71,,,,-65,,,,,,,,,,,,,,,
,-64,-68,-87,,,,,,,,,,,,,,,-84,,,,,,,,,,,-90,,,,-68,,,,,,,,,,,,,,,,-71,,,,-71,,,,-61,,,,,,,,,,,-87,,,,
,-64,-68,-87,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,-68,,,,,,,,,,,,,,,,-71,,,,-71,,,,-61,,,,,,,,,,,-87,,,,
,-63,-68,-86,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-71,,,,-71,,,,-61,,,,-88,,,,,,,,,,,
,-64,-72,-86,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-73,,,,-72,,,,-65,,,,-88,,,,,,,-85,,,,
,-63,-68,-86,,,,,,,,,,,,,,,-86,,,,,,,,,,,-91,,,,-75,,,,,,,,,,,,,,,,-72,,,,-72,,,,-61,,,,,,,,,,,-86,,,,
,-64,-67,,,,,,,,,,,,,,,,-86,-86,,,,,,,,,,-91,,,,-69,,,,,,,,,,,,,,,,-72,,,,-72,,,,-61,,,,,,,,,,,-86,,,,
,-64,-67,,,,,,,,,,,,,,,,-82,-86,,,,,,,,,,-90,,,,-69,,,,,,,,,,,,,,,,-74,,,,-74,,,,-68,,,,,,,,,,,-86,,,,
,-66,-67,,,,,,,,,,,,,,,,-86,-86,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,-71,,,,-70,,,,-68,,,,,,,,,,,-84,,,,
,-66,-67,,,,,,,,,,,,,,,,-85,,,,,,,,,,,-90,,,,,,,,,,,,,,,,,,,,-71,,,,-71,,,,-61,,,,,,,,,,,-84,,,,
,-66,-67,,,,,,,,,,,,,,,,-84,,,-92,,,,,,,,-90,,,,-75,,,,,,,,,,,,,,,,-75,,,,-75,,,,-65,,,,,,,,,,,-84,,,,
,-65,-67,,,,,,,,,,,,,,,,-84,,,-92,,,,,,,,,,,,-68,,,,,,,,,,,,,,,,-73,,,,-72,,,,-61,,,,,,,,,,,-84,,,,
,-65,-68,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-72,,,,-71,,,,-65,,,,,,,,,,,-84,,,,
,,-68,,,,,,,,,,,,,,,,-84,,,,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,-70,,,,-70,,,,-67,,,,,,,,,,,-84,,,,
,,-68,,,,,,,,,,,,,,,,-86,,,-92,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-69,,,,-70,,,,-67,,,,-87,,,,,,,-84,,,,
,-67,-69,,,,,,,,,,,,,,,,-86,,,-92,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-71,,,,-71,,,,-69,,,,-87,,,,,,,-86,,,,
,-63,-67,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,-71,,,,-71,,,,-67,,,,,,,,,,,-86,,,,
,-64,-67,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,-67,,,,,,,,,,,,,,,,-77,,,,-78,,,,-67,,,,,,,,,,,-86,,,,
,-68,-77,,,,,-81,,-83,,,,,,,,,-71,-80,,-94,,,,,,,,,,,,-70,,,,,,,-77,,,,,,,,,-77,,,,-78,,,,-66,,,,-81,,,,,,,-86,,,,
,-68,-67,,,,,-81,,-83,,,,,,,,,-69,-80,,-94,,,,,,,,,,,,-72,,,,,,,-77,,,,,,,,,-81,-87,,,-80,,,,-64,,,,-81,,,,,,,,,-94,,
,-66,-63,,,,,,,,,,,,,,,,-68,-79,,,,,,,,,,,,,,-68,,-89,,,,,,,,,,,,,,-75,-87,,,-75,,,,-58,,,,,,,,,,,-88,,-97,,
,-65,-64,,,,,,,,,,,,,,,,-68,-81,,,,,,,,,,,,,,-74,,-87,,,,,,,,,,,,,,-75,-86,,,-75,,,,-62,,,,,,,,,,,-88,,-97,,
,-65,-64,-83,,,,,,,,,,,,,,,-68,-81,,-90,,,,,,,,,,,,-68,,-87,,,,,,,,,,,,,,-75,-86,,,-75,,,,-63,,,,,,,,,,,-88,,,,
,-65,-62,-83,,,,,,-80,,,,,,,,,-68,-79,,-93,,,,,,,,,,,,-68,,-87,,,,,,,,,,,,,,-82,-86,,,-81,,,,-59,,,,,,,,,,,-88,,,,
,-65,-64,,,,,,,-80,,,,,,,,,-68,-82,,-92,,,,,,,,,,,,-74,,-86,,,,,,,,,,,,,,-78,,,,-75,,,,-59,,,,,,,,,,,,,,,
,-69,-64,,,,,,,-80,,,-82,,,,,,-68,-82,,-92,,,,,,,,,,,,-69,,-86,,,,,,,,,,,,,,-76,,,,-75,,,,-65,,,,,,,,,,,,,,,
,-65,-64,,,,,-83,,-80,,,-82,,,,,,-68,-83,,,,,,,,,,,,,,-78,,,,-72,,,,,,,,,,,,-80,-87,,,-78,,,,-65,,,,,,,,,,,-87,,,,
,-67,-67,,,,,-83,,,,,,,,,,,-68,-83,,-94,,,,,-95,,,,,,,-78,,,,-73,,,,,,,,,,,,-80,-87,,,-78,,,,-65,,,,,,,,,,,-87,,,,
,-69,-69,,,,,,,-82,,,-85,,,,,,-68,,,-91,,,,,-95,,,,,,,-72,,,,-73,,,,,,,,,,,,-79,,,,-78,,,,-65,,,,,,,,,,,,,,,
,-69,-69,-81,,,,,,-82,,,-85,,,,,,-68,-81,,-91,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,-79,,,,-78,,,,-60,,,,,,,,,,,,,,,
,-73,-69,-88,,,,,,-83,,,-84,,,,,,-68,-81,,,,,,,,,,,,-87,,-71,,-88,,,,,,,,,,,,,,-82,-88,,,-82,,,,-60,,,,,,,,,,,,,,,
,-70,-66,-87,,,,,,-83,,,-84,,,,,,-68,-79,,,,,,,,,,-92,,-87,,-75,,-88,,,,,,,,,,,,,,-80,-88,,,-79,,,,-64,,,,,,,,,,,,,,,
,-67,-65,-87,,,,,,-83,,,-83,,,,,,-68,-79,,-96,,,,,,,,-92,,,,-75,,,,,,,,,,,,,,-91,,-80,,,,-79,,,,-60,,,,,,,,,,,,,,,
,-70,-65,,,,,,,-83,,,-83,,,,,,-68,-79,,-93,,,,,,,,,,-88,,-72,,,,,,,,,,,,,,-91,,-80,,,,-80,,,,-64,,,,,,,,,,,,,,,
,-70,-66,,,,,,,,,,,,,,,,-68,,,-93,,,,,,,,,,-88,,-72,,-87,,-76,,,,,,,,,,,,-82,-87,,,-80,,,,-64,,,,,,,,,,,,,,,
,-67,-64,,,,,,,,,,,,,,,,-68,-82,,-90,,,,,,,,,,,,-67,,-87,,-76,,,,,,,,,,,,-82,-87,,,-82,,,,-59,,,,,,,,,,,,,,,
,-65,-65,,,,,,,-81,,,,,,,,,-68,-82,,-90,,,,,,,,,,,,-67,,,,-77,,,,,,,,,,,,-81,,,,-81,,,,-59,,,,,,,,,,,,,,,
,-65,-65,-83,,,,,,-81,,,,,,,,,-68,-78,,,,,,,,,,,,-89,,-67,,,,-77,,,,,,,,,,,,-82,,,,-83,,,,-62,,,,,,,,,,,,,,,
,-65,-65,-83,,,,,,,,,,,,,,,-68,-78,,-93,,,,,,,,,,-89,,-67,,,,,,,-82,,,,,,,,,-86,-87,,,-85,,,,-64,,,,,,,,,,,,,,,
,-71,-66,,,,,,,,,,,,,,,,-68,,,-93,,,,,,,,,,,,-69,,,,-76,,,-82,,,,,,,,,-84,-87,,,-85,,,,-59,,,,,,,,,,,-88,,,,
,-71,-65,,,,,,,,,,,,,,,,-68,,,,,,,,,,,,,,,-75,,-91,,-76,,,,,,,,,,,,-84,,,,-84,,,,-59,,,,,,,,,,,-88,,,,
,-67,-65,,,,,,,,,,,,,,,,-68,-79,,-90,,,,,,,,,,,,-75,,-91,,,,,,,,,,,,,,-79,-88,,,-79,,,,-63,,,,,,,,,,,,,,,
,-68,-64,,,,,,,,,,-82,,,,,,-69,-79,,-90,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,-74,-88,,,-73,,,,-61,,,,,,,,,,,,,,,
,-66,-67,,,,,,,,,,-82,,,,,,-78,,,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,-71,,,,-62,,,,,,,,,,,,,,,
,-61,-77,,,,,,,,,,-83,,,,,,-82,-81,,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,-71,,,,-60,,,,-80,,,,,,,,,,,
,-61,-74,,,,,,,,,,-84,,,,,,-80,-78,,-91,,,,,,,,,,,,-73,,,,,,,,,,,,,,-89,,-76,,,,-77,,,,-69,,,,-80,,,,,,,,,,,
,-66,-78,,,,,-85,,-88,,,-84,,,,,,-85,-84,,-93,,,,,,,,,,,,-73,,,,,,,-83,,,,,,,-89,,-72,,,,-73,,,,-65,,,,,,,,,,,,,,,
,-64,-78,-86,,,,-85,,-88,,,,,,,,,-86,-84,,-93,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,-72,,,,-73,,,,-70,,,,,,,,,,,,,,,
,-66,-78,-86,,,,,,,,,,,,,,,-86,,,,,,,,,,,-93,,,,-75,,,,,,,-80,,,,,,,,,-75,,,,-75,,,,-64,,,,,,,,,,,,,,,
,-66,-74,,,,,,,-88,,,,,,,,,-86,,,-90,,,,,,,,-93,,,,-70,,,,,,,-80,,,,,,,,,-73,,,,-73,,,,-70,,,,,,,,,,,,,,,
,-62,-73,,,,,,,-88,,,-84,,,,,,-86,,,-88,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,-69,,,,-69,,,,-70,,,,,,,,,,,,,,,
,-62,-77,,,,,,,,,,-84,,,,,,-83,,,-89,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-69,,,,-69,,,,-70,,,,,,,,,,,,,,,
,-62,-76,,,,,,,,,,,,,,,,-87,-80,,-89,,,,,,,,,,,,-71,,,,,,,-81,,,,,,,,,-72,,,,-72,,,,-65,,,,,,,,,,,,,,,
,-64,-74,-87,,,,,,,,,,,,,,,-89,-81,,-90,,,,,,,,,,,,-71,,,,,,,-81,,,,,,,,-94,-74,,,,-73,,-89,,-69,,,,,,,,,,,,,,,
,-63,-78,-89,,,,,,,,,-84,,,,,,-85,-81,,-92,,,,,,,,,,,,-74,,,,,,,-79,,,,,,,,-94,-76,,,,-76,,-89,,-65,,,,,,,,,,,,,,,
,-60,-74,-89,,,,-81,,,,,-84,,,,,,-82,-82,,-92,,,,,,,,,,,,-71,,,,,,,-81,,,,,,,,,-80,,,,-80,,,,-66,,,,,,,,,,,,,,,
,-71,-71,,,,,-81,,-88,,,,,,,,,-78,-82,,-92,,,,,,,,,,,,-78,,,,,,,-81,,,,,,,,,-73,,,,-72,,,,-65,,,,-83,,,,,,,,,,,
,-70,-71,,,,,,,-86,,,-85,,,,,,-71,,,,,,,,,,,,,-87,,-78,,,,,,,,,,,,,,,,-72,,,,-71,,,,-70,,-94,,-83,,,,,,,,,,,
,-70,-69,,,,,,,-86,,,-85,,,,,,-71,-78,,,,,,,,,,,,-84,,-64,,,,,,,,,,,,,,,,-74,,,,-74,,,,-63,,-94,,-82,,,,,,,-85,,,,
,-71,-69,,,,,,,,,,,,,,,,-71,-80,,-92,,,,,,,,,,-84,,-76,,,,,,,,,,,,,,,,-73,,,,-73,,,,-64,,,,-82,,,,,,,-85,,,,
,-71,-67,,,,,,,,,,,,,,,,-71,-80,,-94,,,,,,,,,,,,-67,,,,,,,-79,,,,,,,,,-73,,,,-74,,,,-66,,,,,,,,,,,,,,,
,,-71,,,,,,,,,,-82,,,,,,-72,,,-94,,,,,,,,,,,,-66,,,,,,,-78,,,,,,,,,-73,,,,-73,,,,-65,,,,-85,,,,,,,,,,,
,-70,-72,,,,,,,,,,-82,,,,,,-72,-84,,,,,,,,,,,,,,-77,,,,,,,-78,,,,,,,,,-72,,,,-72,,,,-62,,,,-85,,,,,,,,,,,
,-69,-73,,,,,,,,,,,,,,,,-72,-84,,-92,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,-70,,,,-70,,,,-64,,,,,,,,,,,,,,,
,-66,-72,,,,,,,,,,,,,,,,-73,,,-92,,,,,,,,,,,,-76,,,,,,,,,,,,,,,,-70,,,,-71,,,,-65,,,,,,,,,,,,,,,
,-68,-70,-87,,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,-67,,,,,,,,,,,,,,,,-70,,,,-70,,,,-62,,,,,,,,,,,,,,,
,-67,-73,-87,,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,-70,,,,-70,,,,-65,,,,,,,,,,,,,,,
,-67,-70,,,,,,,,,,-85,,,,,,-72,,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,-70,,,,-70,,,,-65,,,,,,,,,,,,,,,
,-68,-75,,,,,,,,,,-85,,,,,,-72,,,,,,,,,,,,,,,-65,,,,,,,,,,,,,,,,-69,,,,-70,,,,-65,,,,,,,,,,,,,,,
,-64,-72,,,,,,,,,,-85,,,,,,-72,,,-91,,,,,,,,,,,,-65,,,,,,,,,,,,,,,,-73,,,,-72,,,,-69,,,,-82,,,,,,,,,,,
,-63,-71,,,,,,,,,,,,,,,,-72,-84,,-91,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,-72,,,,-72,,,,-65,,,,-82,,,,,,,,,,,
,-69,-69,,,,,,,,,,,,,,,,-72,-84,,,,,,,,,,,,,,-68,,,,-82,,,,,,,,,,,,-75,,,,-74,,,,-60,,,,,,,,,,,,,,,
,-69,-70,,,,,,,,,,-84,,,,,,-72,-87,,,,,,,,,,,,,,-68,,,,-82,,,,,,,,,,,,-74,,,,-74,,,,-63,,,,,,,,,,,,,,,
,-76,-69,,,,,,,,,,-84,,,,,,-72,-83,,,,,,,,,,,,,,-72,,,,-80,,,,,,,,,,,,-74,,,,-74,,,,-60,,,,,,,,,,,,,,,
,-76,-71,,,,,,,,,,,,,,,,-71,-83,,,,,,,,,,,,,,-75,,,,-80,,,,,,,,,,,,-75,,,,-74,,-90,,-60,,,,,,,,,,,-87,,,,
,-69,-68,,,,,,,,,,,,,,,,-71,,,,,,,,,,,,,,,-75,,,,,,,,,,,,,,,,-73,,,,-72,,-90,,-64,,,,,,,,,,,-87,,,,
,-71,-68,,,,,,,-81,,,,,,,,,-71,,,,,,,,,,,,,-89,,-70,,,,,,,,,,,,,,,,-72,,,,-72,,,,-59,,,,,,,,,,,,,,,
,-69,-68,,,,,,,-81,,,,,,,,,-71,,,,,,,,,,,,,-89,,-70,,,,,,,,,,,,,,,,-72,,,,-72,,,,-66,,,,,,,,,,,-86,,,,
,-77,-74,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,-73,,,,-66,,,,-87,,,,,,,-86,,,,
,-70,-72,,,,,,,-89,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,-79,,,,,,,,,,-89,,-78,,,,-77,,,,-64,,,,-87,,,,,,,-85,,,,
,-70,-71,,,,,,,-89,,,,,,,,,-71,,,-92,,,,,,,,,,,,,,,,-83,,,,,,,,,,-89,,-78,,,,-77,,,,-67,,,,,,,,,,,-85,,,,
,-70,-71,,,,,,,,,,,,,,,,-75,,,-92,,,,,,,,,,,,-74,,,,-83,,,,,,,,,,,,-75,,,,-75,,,,-66,,,,,,,,,,,-81,,,,
,-79,-76,-76,,,,,,,,,-86,,,,,,-79,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-71,,,,-72,,,,-66,,,,,,,,,,,-81,,,,
,-71,-75,-76,,,,,,,,,-86,,,,,,-85,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,-69,,,,-68,,,,-66,,,,,,,,,,,,,,,
,-72,-75,,,,,,,,,,,,,,,,-85,-79,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,-69,,,,-68,,,,-65,,,,,,,,,,,,,,,
,-70,-74,,,,,,,,,,,,,,,,-83,-79,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,-69,,,,-70,,,,-66,,,,,,,,,,,,,,,
,-70,-77,,,,,,,-89,,,,,,,,,-83,,,,,,,,,,,,,,,-77,,,,,,,-80,,,,,,,,,-69,,,,-69,,,,-66,,,,,,,,,,,,,,,
